#CODE;ENGLISH;;;;;;;;;;;;;x
#Event Titles
DWLilith1083A;I may have to dine in such a fashion myself some day.;;;;;;;;;;;;;x
DWLilith1085;While pondering how I may spruce things up at the celebration, I come upon the grand idea of a feast of desserts. \n  When the evening arrives and the feast begins, it is well received as people enjoy a variety of sweets and delicacies that the kitchen staff put together. People eat until full or their tolerance for the rich food is reached. Everyone that is except [dw_gluttonous_bad.GetBestName]. \n  After stuffing their face with so much, they suddenly turn a sickly pale color and before they get away from the table, they vomit. \n  Other guests who lack a stronger stomach in turn find themselves retching from the scene. After order is restored and [dw_gluttonous_bad.GetFirstName] is taken to their room, we decide to call it an evening.;;;;;;;;;;;;;x
DWLilith1085A;May [dw_gluttonous_bad.GetFirstName] learn to better control themselves.;;;;;;;;;;;;;x
DWLilith1141;Late in the evening, after dinner is over and guests are enjoying drinks and some entertainment, a commotion arises at the far end of the room. A resounding 'smack' quiets the room. Another one follows and a few giggles begin to arise from those nearby. \n  Making my way over, I see that [dw_spanked.GetBestName] is completely drunk, naked, and bent over the knee of one of the serving girls. She's spanking him, and although he grunts and grimaces in pain when smacked, his stiff cock rubbing her thigh and the look upon his face clearly shows he's enjoying it. I watch the show with the other guests, and laughs rise as [dw_spanked.GetFirstName] refers to the servant as 'mother' while asking to be punished further. \n  After a few more strikes, I motion for [dw_spanked.GetFirstName] to be taken to his room for the night.;;;;;;;;;;;;;x
DWLilith1141A;[dw_spanked.GetFirstName] will have trouble sitting tomorrow.;;;;;;;;;;;;;x
DWLilith1150;I've been informed that one of the guests isn't happy with the quality of ale, claiming it 'tastes like ass.' Since we're too close to tonight's festivities to change ales, I come up with an idea to interject some entertainment and humor at the quality of the ale. \n  As we move to the hall for drinks, the guests are surprised to find a beautiful woman bent over with a harness that has a beer container and spigot. As they get closer, they see she's not wearing any undergarments, and the container appears to have a plug that is fit securely into her round little ass. Another serving girl is standing nearby and begins working the spigot to fill cups of ale. \n  While some of the guests are hesitant at first, the serving wench pulls down her top and the top of her counterpart, exposing their round breasts to all. The move is successful in breaking the ice, as guests move forward to have an ale. \n  The ass ale is a hit, and guests are clamoring for more and dropping money for what are meant to be free drinks, allowing me to recover some of the costs of the festivities.;;;;;;;;;;;;;x
DWLilith1150A;Alcohol and Ass, a pair almost worthy of a song.;;;;;;;;;;;;;x
DWLilith1150B;I should see if one of those ladies is free afterwards.;;;;;;;;;;;;;x
DWLilith1151s;One of the young ladies readily agrees to meet and 'discuss' the fine work they put into the ale ass event. I spend some time with simple pleasantries before making my move, and find the young lass puts up no resistance. \n  Her pale freckled skin is soft to the touch, and the little vixen heats up quickly as we explore each others body. I can't help but grin, for while she's very enthusiastic, I notice she seems inexperienced in pleasuring a woman. \n  I instruct her to lay back, and I take control of the situation. I softly describe to her what I'm doing to her, and it seems to heighten her arousal. I chuckle as it isn't long before she's thrusting her hips and clenching her teeth in orgasm. \n  As she relaxes, I resume stimulating her. She gasps as her body is much more sensitive post-orgasm. I continue my instruction and appreciate the sight before me of a young woman, glistening with sweat and juices, as she reaches another body trembling orgasm. \n  "Very good my pet. Now it's your turn to show me what you've just learned." I lean back as the young woman smiles widely and goes to servicing me.;;;;;;;;;;;;;x
DWLilith1151i;One of the young ladies readily agrees to meet and 'discuss' the fine work they put into the ale ass event. I spend some time with simple pleasantries before making my move, and find the young lass puts up no resistance. \n  Her pale freckled skin is soft to the touch and sensitive. Causing her to alter between moans and giggles as we explore each others body. I can't help but grin, for while she's very enthusiastic, I notice she seems clumsy and inexperienced overall. \n  I decide to take the opportunity to instruct her on how to properly pleasure a man. I sit down, with my engorged cock standing before her. I instruct her on aspects of giving proper head. Kneading the balls softly, dragging her tongue along the vein under my cock, and giving the crown of my cock ample attention. When we reach where she's sucking on my cock, I encourage her to stroke my shaft with her hand in rhythm with the motion of her head. I see she looks a little embarrassed at the saliva coming from her mouth, and I assure her it's okay, that the more she drools over my cock, the better it feels and sounds. \n  Finally, I explode, pumping hot shots into her mouth, where she swallows some and dribbles out the excess. "Well done my kitten. Now it's your turn." \n  Having had my first orgasm for the night, I lay the young lass back and take to bringing her to her own release.;;;;;;;;;;;;;x
DWLilith1151A;What a fine night cap for the evening.;;;;;;;;;;;;;x
DWLilith1161;It began innocently enough. Looking over books in my library with [dw_lesbian_drinker.GetBestName], all while consuming large amounts of alcohol. Touches began to linger, clothes began to be loosened, and then she stumbled and I found myself on top of her. \n  We kissed and explored each other, shedding what clothes remained on us. [dw_lesbian_drinker.GetFirstName] mentioned she could use a drink, so sitting on her chest, I poured the wine down by chest. It ran down my stomach, down by my pussy and [dw_lesbian_drinker.GetFirstName] did her best to lap it all up. The sensation of her suckling and licking the wine and my pussy was enough to drive me to an orgasm. \n  It was then I noticed we had a small audience. With a blush and a grin, I continued to feed [dw_lesbian_drinker.GetFirstName] more wine until I reached my second climax.;;;;;;;;;;;;;x
DWLilith1161A;[dw_lesbian_drinker.GetFirstName] is the best kind of lush.;;;;;;;;;;;;;x
DWLilith1163;I noticed one of the serving women giggling as she returned to the hall, and inquiring as to what was so interesting, she encouraged me to visit the study and see what [dw_lesbian_drinker.GetBestName] and [dw_lesbian_wine.GetBestName] were up to. So I venture towards the study, with a few curious guests trailing behind, all beginning to speculate as to what we'll find. \n  Upon arrival, I find they're diligently using the wine that my servant had brought them. [dw_lesbian_wine.GetFirstName] is seated atop [dw_lesbian_drinker.GetFirstName], with both of them stark naked. [dw_lesbian_drinker.GetFirstName] is lick and suckling away at [dw_lesbian_wine.GetFirstName]'s pussy, which is covered with a stream of wine as [dw_lesbian_wine.GetFirstName] pours the contents of a bottle down her chest.;;;;;;;;;;;;;x
DWLilith1163A;What an ideal way to mix wine and pleasure.;;;;;;;;;;;;;x
DWLilith111;Mother Lilith's blessings allow me to channel the beauty within, to mold and bring it to the surface. By improving myself, I am better able to influence others and more capable in sharing Lilith's message.;;;;;;;;;;;;;x
DWLilith111A;I am remade.;;;;;;;;;;;;;x
DWLilith115;Mother Lilith's blessings allow me to channel the beauty within, to mold and bring it to the surface. By improving myself, I am better able to influence others and more capable in sharing Lilith's message.;;;;;;;;;;;;;x
DWLilith115A;I am remade.;;;;;;;;;;;;;x
DWLilith120.1;I am one of Lilith's Nightmares. As night falls, and I can feel the energy that fills the air as mortals sleep. I close my eyes and focus on the energy that I've collected and begin to push it towards shaping my body. \n  Instead of turning the energy towards taking another form, I instead focus on my extreme ailments. I now have the ability to purge major diseases, recover from major physical damage, to the point where I can even regenerate lost limbs. \n  As I complete the ritual, I notice the dream energy begin to fade as mortals awaken for their daily activities. I breath out a sigh of relief. I've made it through the evening and start today free of that which hindered me.;;;;;;;;;;;;;x
DWLilith120A;Praise Mother Lilith for her gift.;;;;;;;;;;;;;x
DWLilith120.0;I am a Demoness of Mother Lilith. My body altering ability has reached the pinnacle of possibilities. I focus and feel the energy move within me as I begin to move it towards shaping myself. \n  Instead of turning the energy towards taking another form, I instead focus on my extreme ailments. I now have the ability to purge major diseases, recover from major physical damage, to the point where I can even regenerate lost limbs. \n  As I complete the ritual, I notice the sun appear over the horizon. With the world awakening to the dawn of a new day, so too starts a new day free of that which hindered me.;;;;;;;;;;;;;x
DWLilith130;As an incubus who has been worthy enough to become one of Mother Lilith's Nightmares, I'm able to now enter the dreams of others and shape them as I desire. Unfortunately for [From.GetBestName], they've drawn my ire as their dream tonight shall be one of their death. \n  Dreaming of dying isn't uncommon, however, an individual often awakens just before passing. In [From.GetFirstName]'s dreams tonight, they won't awaken before death takes them. \n  The impact on an individual varies. Some fall physically ill or wrestle with depression, while others may be driven crazy. In extreme cases the person may be rendered an imbecile as their mental faculties fail them, or in even rare cases, death itself may take them in their sleep. \n  In the dreamscape, I begin shaping tonight's horrors.;;;;;;;;;;;;;x
DWLilith130A;The mind's impact on the body is marvelous.;;;;;;;;;;;;;x
DWLilith140.0;I meet the gaze of [From.GetBestName] and through the eye contact, I open the desire within me to them. [From.GetFirstName] freezes, a dazed look upon their face as I move in, my desire calling for them to release themselves to me. \n  Before I even touch [From.GetFirstName], they shudder from their first orgasm. I stroke my finger along their cheek, and my desire calls out for more. Their body responds, and mine begins to gather the essence being released by [From.GetFirstName]. As I pull it in, they moan and tremble as another orgasm builds within them. Inside me, I feel exquisite as I feel their essence pass through me, and into the connection that I have with Mother Lilith.;;;;;;;;;;;;;x
DWLilith140.1;I meet the gaze of [From.GetBestName] and through the eye contact, I open the desire within me to them. [From.GetFirstName] freezes, a dazed look upon their face as I move in, my desire calling for them to release themselves to me. \n  Before I even touch [From.GetFirstName], they shudder from their first orgasm. I stroke my finger along their cheek, and my desire calls out for more. Their body responds, and mine begins to gather the essence being released by [From.GetFirstName]. As I pull it in, they moan and tremble as another orgasm builds within them. Inside me, I feel exquisite as I feel their essence pass through me, and into the connection that I have with Mother Lilith.;;;;;;;;;;;;;x
DWLilith140A;Lilith is pleased with such fine energy.;;;;;;;;;;;;;x
DWLilith140B;Lilith accepts their life energy.;;;;;;;;;;;;;x
DWLilith140C;Lilith wishes you choose better.;;;;;;;;;;;;;x
DWLilith150;Using the powers that Lilith has given me, I may now alter my appearance if I so choose. \n  Portrait 9 is shown on the left, Portrait 10 in the middle, Portrait 11 on the right. \n  If you want your own image, you can edit the .dds file called remedy_portrait_swapping.dds and replace either portrait 9, 10, or 11 with one of your own. \n  NOTE: This spell does NOTHING for you if you're not also running the Dark World ReMeDy Custom Portrait mod. \n  NOTE 2: If you wish to change your appearance multiple times - ensure you click the option to first remove your previous custom portrait selection.;;;;;;;;;;;;;x
DWLilith150A;I'll take portrait 9.;;;;;;;;;;;;;x
DWLilith150B;I'll take portrait 10.;;;;;;;;;;;;;x
DWLilith150C;I'll take portrait 11.;;;;;;;;;;;;;x
DWLilith150D;Never mind. I'll pass on changing anything this time.;;;;;;;;;;;;;x
DWLilith150E;Remove the custom incubus portrait.;;;;;;;;;;;;;x
DWLilith155;Using the powers that Lilith has given me, I may now alter my appearance if I so choose. \n  Portrait 12 is shown on the left, Portrait 13 in the middle, Portrait 14 on the right. \n  If you want your own image, you can edit the .dds file called remedy_portrait_swapping.dds and replace either portrait 12, 13, or 14 with one of your own. \n  NOTE: This spell does NOTHING for you if you're not also running the Dark World ReMeDy Custom Portrait mod. \n  NOTE 2: If you wish to change your appearance multiple times - ensure you click the option to first remove your previous custom portrait selection (on the second page).;;;;;;;;;;;;;x
DWLilith155A;I'll take portrait 12.;;;;;;;;;;;;;x
DWLilith155B;I'll take portrait 13.;;;;;;;;;;;;;x
DWLilith155C;I'll take portrait 14.;;;;;;;;;;;;;x
DWLilith155D;I think I'll consider more options (next page).;;;;;;;;;;;;;x
DWLilith156;Using the powers that Lilith has given me, I may now alter my appearance if I so choose. \n  Portrait 15 is shown on the left, Portrait 16 in the middle, Portrait 20 on the right. \n  If you want your own image, you can edit the .dds file called remedy_portrait_swapping.dds and replace either portrait 15, 16, or 20 with one of your own. \n  NOTE: This spell does NOTHING for you if you're not also running the Dark World ReMeDy Custom Portrait mod. \n  NOTE 2: If you wish to change your appearance multiple times - ensure you click the option to first remove your previous custom portrait selection.;;;;;;;;;;;;;x
DWLilith156A;I'll take portrait 15.;;;;;;;;;;;;;x
DWLilith156B;I'll take portrait 16.;;;;;;;;;;;;;x
DWLilith156C;I'll take portrait 20.;;;;;;;;;;;;;x
DWLilith156D;Never mind. I'll pass on changing anything this time.;;;;;;;;;;;;;x
DWLilith156E;Remove the custom succubus portrait.;;;;;;;;;;;;;x
DWLilith160;[From.GetBestName] is in need of a little lesson. Their bravado is becoming tiresome, so I feel it's time to show them another way. \n  I can do this a couple ways. I can arrange to stand before them and use my powers of illusion to alter their perception of me. Intimidating them into a measure of compliance for the months to come. \n  Or I can twist their view on reality, causing every little thing around them to seemingly be a threat. Causing a break down in their resolve. \n  Unless of course they're already a coward, then I'll just do a little intimidation instead.;;;;;;;;;;;;;x
DWLilith160A;I shall impose my presence upon [From.GetFirstName].;;;;;;;;;;;;;x
DWLilith160B;I shall crush [From.GetFirstName]'s resolve.;;;;;;;;;;;;;x
DWLilith170.0;The ability to manipulate my body is so enticing. I grip my cock firmly and appreciate how hard it is. I focus on it. Feeling the taught skin, throbbing veins, and it's desire to be entombed in flesh. \n  I begin stroking my cock, massaging it and at the same time willing its change. The sensation is intense, as my balls desire to empty their contents, yet I take the energy within the seed to help power the transformation. The result is an intense need for release. \n  I bite my lip as I work to maintain my concentration. Finally, it's what I desire and now I'm working for release. My balls need to refill, so I've the most frustrating, yet intense time masturbating until I can finally cum. \n  When I do, I cum hard, trembling from how sensitive my overworked cock is.;;;;;;;;;;;;;x
DWLilith170.1;The lust of men is so fascinating. The motivation behind their actions is so clear as I've learned that my cock often has a mind of its own. \n  As it happens though, I've become bored with the current size of my cock. Luckily the ability to manipulate my body shape can help me solve this issue. \n  I stroke my cock, enjoying the sensation as it hardens. Feeling the skin pull tight, and appreciating veins that bulge and push up against my skin. My cock twitches, signalling it's desire to be entombed in flesh. \n  I focus on stroking my cock, massaging it and at the same time willing its change. The sensation is intense, as my balls desire to empty their contents, yet I take the energy within the seed to help power the transformation. \n  I feel the flesh of my cock become malleable, and I focus my strokes towards giving me the size I desire. It's difficult as I must focus and cannot cum until the desired size is obtained. I'm panting and I barely register the drool escape my mouth as I furiously stroke and shape my cock.  \n  Finally, I'm satisfied with the results so I give in, letting out a long moan as I pump my newly sized cock, sending streams out to splash unceremoniously on the floor.;;;;;;;;;;;;;x
DWLilith170A;I sculpted a tiny dick, because, REASONS!;;;;;;;;;;;;;x
DWLilith170B;I've no complex, so I made a small penis.;;;;;;;;;;;;;x
DWLilith170C;I'm happy with an average penis.;;;;;;;;;;;;;x
DWLilith170D;Let me see the next page of options.;;;;;;;;;;;;;x
DWLilith171A;I made a large cock, big enough to boast and partner friendly.;;;;;;;;;;;;;x
DWLilith171B;I plan on wrecking some holes, so I went huge.;;;;;;;;;;;;;x
DWLilith171C;I feel faint from all the blood in my horse sized cock.;;;;;;;;;;;;;x
DWLilith171D;Let me see the previous page of options.;;;;;;;;;;;;;x
DWLilith5003;My oh my. Try to place the Kiss of Seduction on one of the devout. How potentially scandalous. \n  Hrm, to take the scandalous path, or to back out and consider a safer route. I wonder which I'll choose...;;;;;;;;;;;;;x
DWLilith5003A;Oh, I'm totally seeing this through. [target_seduced.GetFirstName] will be mine.;;;;;;;;;;;;;x
DWLilith5003B;I'll pass. [target_seduced.GetFirstName] isn't worth the potential headache.;;;;;;;;;;;;;x
DWLilith5000;I've set my eyes on [target_seduced.GetBestName]. They may not know it yet, but I plan on sharing my Kiss of Seduction with them. And when I do, they'll be bound to me as my lover. \n  Oh how I enjoy a little game.;;;;;;;;;;;;;x
DWLilith5000A;[target_seduced.GetFirstName] shall be mine.;;;;;;;;;;;;;x
DWLilith5001;I've set my eyes on [target_seduced.GetBestName] and I shall have them dancing like a puppet on my strings. Then, when the time is right, I plan on sharing my Kiss of Seduction with them. And when I do, they'll be bound to me as my lover. \n  Oh how I enjoy a little game.;;;;;;;;;;;;;x
DWLilith5001A;[target_seduced.GetFirstName] shall be mine.;;;;;;;;;;;;;x
DWLilith5017;I'm a prisoner. Either actually rotting away in some other ruler's cell or wasting away in my own useless body (prisoner or incapable). I think briefly of [target_seduced.GetBestName], and all of the progress that will now have gone to waste, for I must start over with my seduction attempt should I ever obtain my freedom.;;;;;;;;;;;;;x
DWLilith5017A;If I could only be free once more.;;;;;;;;;;;;;x
DWLilith5014;While the game of seduction can be entertaining, sometimes things take place that make the game irrelevant. In this case, I've obtained the object of my desire. With [target_seduced.GetBestName] now mine, it is time to drop the game of seduction so I can turn my eyes towards another should I wish it.;;;;;;;;;;;;;x
DWLilith5014A;I look forward to my time with [target_seduced.GetFirstName].;;;;;;;;;;;;;x
DWLilith5011;I find myself recalling both my experiences with [target_seduced.GetBestName] and thinking of what will never come to pass. With the death of [target_seduced.GetFirstName] I am free from the game I was engaged in, and am now capable of directing my attentions to others should I so wish.;;;;;;;;;;;;;x
DWLilith5011A;Too bad [target_seduced.GetFirstName] passed before I finished what I had planned.;;;;;;;;;;;;;x
DWLilith5012;I've learned that [target_seduced.GetBestName] is no longer eligible for my continued advances. It is such a shame, as I was enjoying the game. Alas, be it physical imprisonment in some walled cell, or screaming internally as one's mind becomes a prisoner within their own failing body, neither are conducive towards the game of seduction. Alas, while [target_seduced.GetFirstName] isn't free, at least I am, so I can now consider pursuing another.;;;;;;;;;;;;;x
DWLilith5012A;May [target_seduced.GetFirstName] be free some day.;;;;;;;;;;;;;x
DWLilith5203;Bah. [target_seduced.GetFirstName] is playing hard to get. Apparently my letter was not well received. \n The only question left is do I push forward or let this go?;;;;;;;;;;;;;x
DWLilith5203A;Continue the pursuit!;;;;;;;;;;;;;x
DWLilith5203B;End this waste of time.;;;;;;;;;;;;;x
DWLilith5202;My sources indicate that [target_seduced.GetFirstName] did indeed receive my letter. What is their intention by not giving me a response? Are they playing coy, or simply hoping I waste time pursuing them further? \n What shall I do?;;;;;;;;;;;;;x
DWLilith5202A;Continue the pursuit!;;;;;;;;;;;;;x
DWLilith5202B;End this waste of time.;;;;;;;;;;;;;x
DWLilith5201;Oh ho! [target_seduced.GetFirstName] appreciates the letter and even went so far as being flirtatious in their response. Things are progressing well. \n Of course, I could just end this game if I so desire.;;;;;;;;;;;;;x
DWLilith5201A;Continue the pursuit, as it's nearing an end!;;;;;;;;;;;;;x
DWLilith5201B;My desires have waned, let me end this.;;;;;;;;;;;;;x
DWLilith5200;OMG! I received a love letter from [target_seducer.GetFirstName]! Oh my, the lewd things they'd like to do with me. \n  I feel my heart flutter and my cheeks grow warm. Is it from interest in the letter or repulsion?;;;;;;;;;;;;;x
DWLilith5200A;I have to admit, the words and imagery moves me.;;;;;;;;;;;;;x
DWLilith5200B;I've not time for this foolishness.;;;;;;;;;;;;;x
DWLilith5200C;How dare they imply such things!;;;;;;;;;;;;;x
DWLilith5200G;I shall communicate my rejection of their advances.;;;;;;;;;;;;;x
DWLilith5030;I believe things will progress a bit better with a little push. The only question is what is the best method to employ in winning them over.;;;;;;;;;;;;;x
DWLilith5030A;A love letter will sway them.;;;;;;;;;;;;;x
DWLilith5015;How long must I wait? [target_seduced.GetFirstName] isn't cooperating and I'm beginning to question whether such pursuit is worth my time.;;;;;;;;;;;;;x
DWLilith5015A;I must be patient and press onward.;;;;;;;;;;;;;x
DWLilith5015B;Bah, I shall end this and seek other prey.;;;;;;;;;;;;;x
DWLilith5020;Well now. It would appear that [target_seduced.GetFirstName] has made it quite clear that any such pursuit of them is no more than a waste of my time. Such a shame, we would have made such wonderful music together.;;;;;;;;;;;;;x
DWLilith5020A;At least I can now focus elsewhere.;;;;;;;;;;;;;x
DWLilith5005;I've set my eyes on [target_seduced.GetBestName] and I shall have them dancing like a puppet on my strings. Of course, the age gap between us may raise some eyebrows. \n  Of course, if I do pursue them, I plan on sharing my Kiss of Seduction with them when the time is right. And when I do, they'll be bound to me as my lover. \n  Oh how I enjoy a little game.;;;;;;;;;;;;;x
DWLilithDoh;Doh! I shouldn't be targeting the player!;;;;;;;;;;;;;x
DWLilith180;I call upon the power of Lilith to punish this fool who has fallen out of my favor. My options are varied. \n  I can fill their lungs with fluid, endangering their life should they fail to shake the illness. \n  I can twist their lust against them, marking them with syphilitic sores that may mark their lineage. \n  And if I've gathered enough energy (250 piety), I can mark them with one of Lilith's most damaging marks of corruption, that of the Leper.;;;;;;;;;;;;;x
DWLilith180A;A dangerous, hard to shake cough it shall be (pneumonia)!;;;;;;;;;;;;;x
DWLilith180B;The pox marked brand of corruption shall cover them (syphilis)!;;;;;;;;;;;;;x
DWLilith180C;They shall be shunned by all as their body fails them (leper)!;;;;;;;;;;;;;x
DWLilith180D;I am the plague bearer (bubonic plague)!;;;;;;;;;;;;;x
DWLilith1030C;Sacrifices are complete. Time for the festivities.;;;;;;;;;;;;;x
DWLilith190;TO DO - Flavor Text;;;;;;;;;;;;;x
DWLilith190A;I welcome [dw_spell_target.GetBestName] to the ranks of the immortals.;;;;;;;;;;;;;x
DWLilith190B;On second thought, they can remain mortal a bit longer.;;;;;;;;;;;;;x
DWLilith1170;During a midday meal, I arranged for those in attendance to enjoy some of the finer arts while they dine. An artist who specializes in what he calls exhibitionist performance art started things off quietly as people dined by setting up a device that was not unlike an artist's easel, although it had a pair of leather cuffs at the top. \n  When he brought out his beautiful assistant, who's clothing was quite sheer, the attention of the guests was easily captured. The artist then helped the young lady up onto the special easel, where he then secured her. \n  Her position left her blushing as everyone's gaze took her in. Then the artist began removing different articles of her clothing, which resulted in more than one guest making a statement of encouragement. \n  When her dress and undergarments were removed, a cleanly shaven snatch glistened before us. [dw_blood_moon_art_aficionado.GetFirstName] pointed out the easel itself held some of the young woman's pussy juices that sure enough were flowing. A moan escaped the young woman's lips and she blushed even further. \n  After several minutes of appreciating her situation, the artist continued with removing her remaining clothing until she was completely naked before us. He brought the show to a literal climax as he softly stroked the young woman's skin until she shuddered in orgasm. \n  The display was so well received, that [dw_blood_moon_art_aficionado.GetFirstName] stood and gave it a standing ovation.;;;;;;;;;;;;;x
DWLilith1170A;Nice to see [dw_blood_moon_art_aficionado.GetFirstName] appreciate my support of the arts.;;;;;;;;;;;;;x
DWLilith200.0;A boon of my ability to alter my form is the ability to handle simple wounds and illness. Correcting the ailments of my body isn't immediate. It requires concentration as I align my energies, and focus upon how my body should be. \n  I can feel it as my energy burns away and my body removes the ailments. An hour later, as I let out a deep breath of satisfaction, the ritual is over.;;;;;;;;;;;;;x
DWLilith200A;Praise Mother Lilith.;;;;;;;;;;;;;x
DWLilith210.0;As my ability to alter my form improved, so to did my ability to correct ailments of my body. I can now remove some diseases, heal severe wounds and correct some disfigurements. Correcting the ailments of my body isn't immediate. It requires concentration as I align my energies, and focus upon how my body should be. \n  I can feel it as my energy burns away and my body improves. An hour later, as I let out a deep breath of satisfaction, the ritual is over.;;;;;;;;;;;;;x
DWLilith210A;Praise Mother Lilith.;;;;;;;;;;;;;x
DWLilith220.0;I desire the experiences of having a cock. It fascinates me the way to shapes the world we live in, and I feel that having one will open me to new pleasures. I focus on my ability to alter my shape. \n  Working to mold my body, I begin working my clit furiously while seeking growth. I gasp as my knees tremble as a quick orgasm washes through me. I don't let the wave escape though, as I instead turn the energies towards my groin. \n  My clit appears to have grown a twin, right above itself. It's very sensitive and I find the waves of pleasure are more intense as I stimulate it. I feel it growing, and look down to see what appears to be the beginning of a tiny cock. \n  I must keep at it. I can tell that should I fall to the sensations washing over me as I begin to tug on my new cock, it'll finish the spell. So my size shall be determined by how well I can hold out... I can do this.;;;;;;;;;;;;;x 
DWLilith220.1;I'm considering an end to my time as a futanari. Having a cock definitely has its advantages, yet there are inconvenient times when it seems to have a mind of its own. \n  As I'm stroking my cock, I can feel the path towards purging the growth from my body. I simply need to link the flesh of my cock to the essence of the seed which is accumulating within my balls. So as I milk my cock and spray my seed, so to shall I whittle away at my rod. \n  Knowing the task at hand, I get to work. Fighting to maintain my focus as waves of pleasure wash over me. I stroke, rub, squeeze and slap my cock until I reach my first intensive orgasm, with thick white gobs of semen spraying forth. \n  My head swims from the sensation. I have to shake it off and continue on until my cock is gone... or I could always just keep it and enjoy these sensations...;;;;;;;;;;;;;x
DWLilith220A;I now have a cock to enjoy.;;;;;;;;;;;;;x
DWLilith220B;I'm all woman once more.;;;;;;;;;;;;;x
DWLilith220C;I've changed my mind and remain as I was.;;;;;;;;;;;;;x
#### Rough text length for using narrative events ###############################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################
