b_qayn_desc;Qayn;;;;;;;;;;;;;
b_rurarak;Rurarak;;;;;;;;;;;;;
b_rurarak_adj;Rurarak;;;;;;;;;;;;;
b_rurarak_desc;Rurarak;;;;;;;;;;;;;
begalk;Begalk;;;;;;;;;;;;;
begalk_adj;Begalk;;;;;;;;;;;;;
begalk_desc;Begalk;;;;;;;;;;;;;
c_begalk;Begalk;;;;;;;;;;;;;
c_begalk_adj;Begalk;;;;;;;;;;;;;
c_begalk_desc;Begalk;;;;;;;;;;;;;
PROV176;Begalk;;;;;;;;;;;;;
PROV176_adj;Begalk;;;;;;;;;;;;;
PROV176_desc;Begalk;;;;;;;;;;;;;
b_tinarak;Tinarak;;;;;;;;;;;;;
b_tinarak_adj;Tinarak;;;;;;;;;;;;;
b_tinarak_desc;Tinarak;;;;;;;;;;;;;
b_qegict;Qegict;;;;;;;;;;;;;
b_qegict_adj;Qegict;;;;;;;;;;;;;
b_qegict_desc;Qegict;;;;;;;;;;;;;
b_burizo;Burizo;;;;;;;;;;;;;
b_burizo_adj;Burizo;;;;;;;;;;;;;
b_burizo_desc;Burizo;;;;;;;;;;;;;
b_terarak;Terarak;;;;;;;;;;;;;
b_terarak_adj;Terarak;;;;;;;;;;;;;
b_terarak_desc;Terarak;;;;;;;;;;;;;
b_kegehre;Kegehre;;;;;;;;;;;;;
b_kegehre_adj;Kegehre;;;;;;;;;;;;;
b_kegehre_desc;Kegehre;;;;;;;;;;;;;
b_aferuri;Aferuri;;;;;;;;;;;;;
b_aferuri_adj;Aferuri;;;;;;;;;;;;;
b_aferuri_desc;Aferuri;;;;;;;;;;;;;
b_awinence;Awinence;;;;;;;;;;;;;
b_awinence_adj;Awinence;;;;;;;;;;;;;
b_awinence_desc;Awinence;;;;;;;;;;;;;
b_lorgia;Lorgia;;;;;;;;;;;;;
b_lorgia_adj;Lorgia;;;;;;;;;;;;;
b_lorgia_desc;Lorgia;;;;;;;;;;;;;
ebarda;Eb�arda;;;;;;;;;;;;;
ebarda_adj;Eb�arda;;;;;;;;;;;;;
ebarda_desc;Eb�arda;;;;;;;;;;;;;
c_ebarda;Eb�arda;;;;;;;;;;;;;
c_ebarda_adj;Eb�arda;;;;;;;;;;;;;
c_ebarda_desc;Eb�arda;;;;;;;;;;;;;
PROV335;Eb�arda;;;;;;;;;;;;;
PROV335_adj;Eb�arda;;;;;;;;;;;;;
PROV335_desc;Eb�arda;;;;;;;;;;;;;
b_erara;Erara;;;;;;;;;;;;;
b_erara_adj;Erara;;;;;;;;;;;;;
b_erara_desc;Erara;;;;;;;;;;;;;
b_raide;Raide;;;;;;;;;;;;;
b_raide_adj;Raide;;;;;;;;;;;;;
b_raide_desc;Raide;;;;;;;;;;;;;
b_kalara;Kalara;;;;;;;;;;;;;
b_kalara_adj;Kalara;;;;;;;;;;;;;
b_kalara_desc;Kalara;;;;;;;;;;;;;
b_lolorgia;Lolorgia;;;;;;;;;;;;;
b_lolorgia_adj;Lolorgia;;;;;;;;;;;;;
b_lolorgia_desc;Lolorgia;;;;;;;;;;;;;
b_larda;Larda;;;;;;;;;;;;;
b_larda_adj;Larda;;;;;;;;;;;;;
b_larda_desc;Larda;;;;;;;;;;;;;
b_balaila;Balaila;;;;;;;;;;;;;
b_balaila_adj;Balaila;;;;;;;;;;;;;
b_balaila_desc;Balaila;;;;;;;;;;;;;
b_rolict;Rolict;;;;;;;;;;;;;
b_rolict_adj;Rolict;;;;;;;;;;;;;
b_rolict_desc;Rolict;;;;;;;;;;;;;
b_raila;Raila;;;;;;;;;;;;;
b_raila_adj;Raila;;;;;;;;;;;;;
b_raila_desc;Raila;;;;;;;;;;;;;
karak;Karak;;;;;;;;;;;;;
karak_adj;Karak;;;;;;;;;;;;;
karak_desc;Karak;;;;;;;;;;;;;
c_karak;Karak;;;;;;;;;;;;;
c_karak_adj;Karak;;;;;;;;;;;;;
c_karak_desc;Karak;;;;;;;;;;;;;
PROV132;Karak;;;;;;;;;;;;;
PROV132_adj;Karak;;;;;;;;;;;;;
PROV132_desc;Karak;;;;;;;;;;;;;
b_lanarda;Lanarda;;;;;;;;;;;;;
b_lanarda_adj;Lanarda;;;;;;;;;;;;;
b_lanarda_desc;Lanarda;;;;;;;;;;;;;
b_derarda;Derarda;;;;;;;;;;;;;
b_derarda_adj;Derarda;;;;;;;;;;;;;
b_derarda_desc;Derarda;;;;;;;;;;;;;
b_ekaloan;Ekaloan;;;;;;;;;;;;;
b_ekaloan_adj;Ekaloan;;;;;;;;;;;;;
b_ekaloan_desc;Ekaloan;;;;;;;;;;;;;
b_arurict;Arurict;;;;;;;;;;;;;
b_arurict_adj;Arurict;;;;;;;;;;;;;
b_arurict_desc;Arurict;;;;;;;;;;;;;
b_ejohern;Ejohern;;;;;;;;;;;;;
b_ejohern_adj;Ejohern;;;;;;;;;;;;;
b_ejohern_desc;Ejohern;;;;;;;;;;;;;
b_tanern;Tanern;;;;;;;;;;;;;
b_tanern_adj;Tanern;;;;;;;;;;;;;
b_tanern_desc;Tanern;;;;;;;;;;;;;
b_kolarak;Kolarak;;;;;;;;;;;;;
b_kolarak_adj;Kolarak;;;;;;;;;;;;;
b_kolarak_desc;Kolarak;;;;;;;;;;;;;
b_erurarda;Erurarda;;;;;;;;;;;;;
b_erurarda_adj;Erurarda;;;;;;;;;;;;;
b_erurarda_desc;Erurarda;;;;;;;;;;;;;
walayn;Walayn;;;;;;;;;;;;;
walayn_adj;Walayn;;;;;;;;;;;;;
walayn_desc;Walayn;;;;;;;;;;;;;
ruyanay;Ruyanay;;;;;;;;;;;;;
ruyanay_adj;Ruyanay;;;;;;;;;;;;;
ruyanay_desc;Ruyanay;;;;;;;;;;;;;
rasarda;Rasarda;;;;;;;;;;;;;
rasarda_adj;Rasarda;;;;;;;;;;;;;
rasarda_desc;Rasarda;;;;;;;;;;;;;
rasarda_DESC;All praise the almighty Egulr!;;;;;;;;;;;;;
rasarda_DESC_adj;All praise the almighty Egulr!;;;;;;;;;;;;;
rasarda_DESC_desc;All praise the almighty Egulr!;;;;;;;;;;;;;
egulr;Egulr;;;;;;;;;;;;;
egulr_adj;Egulr;;;;;;;;;;;;;
egulr_desc;Egulr;;;;;;;;;;;;;
tonoghan;Tonoghan;;;;;;;;;;;;;
tonoghan_adj;Tonoghan;;;;;;;;;;;;;
tonoghan_desc;Tonoghan;;;;;;;;;;;;;
ryeruber;Ryeruber;;;;;;;;;;;;;
ryeruber_adj;Ryeruber;;;;;;;;;;;;;
ryeruber_desc;Ryeruber;;;;;;;;;;;;;
kudasiy;Kudasiy;;;;;;;;;;;;;
kudasiy_adj;Kudasiy;;;;;;;;;;;;;
kudasiy_desc;Kudasiy;;;;;;;;;;;;;
wiyar;Wiyar;;;;;;;;;;;;;
wiyar_adj;Wiyar;;;;;;;;;;;;;
wiyar_desc;Wiyar;;;;;;;;;;;;;
bekn;Bekn;;;;;;;;;;;;;
bekn_adj;Bekn;;;;;;;;;;;;;
bekn_desc;Bekn;;;;;;;;;;;;;
lisn;Lisn;;;;;;;;;;;;;
lisn_adj;Lisn;;;;;;;;;;;;;
lisn_desc;Lisn;;;;;;;;;;;;;
dekl;Dekl;;;;;;;;;;;;;
dekl_adj;Dekl;;;;;;;;;;;;;
dekl_desc;Dekl;;;;;;;;;;;;;
kim;Kim;;;;;;;;;;;;;
kim_adj;Kim;;;;;;;;;;;;;
kim_desc;Kim;;;;;;;;;;;;;
atokn;Atokn;;;;;;;;;;;;;
atokn_adj;Atokn;;;;;;;;;;;;;
atokn_desc;Atokn;;;;;;;;;;;;;
qapn;Qapn;;;;;;;;;;;;;
qapn_adj;Qapn;;;;;;;;;;;;;
qapn_desc;Qapn;;;;;;;;;;;;;
tab;Tab;;;;;;;;;;;;;
tab_adj;Tab;;;;;;;;;;;;;
tab_desc;Tab;;;;;;;;;;;;;
tul;Tul;;;;;;;;;;;;;
tul_adj;Tul;;;;;;;;;;;;;
tul_desc;Tul;;;;;;;;;;;;;
epekl;Epekl;;;;;;;;;;;;;
epekl_adj;Epekl;;;;;;;;;;;;;
epekl_desc;Epekl;;;;;;;;;;;;;
kiml;Kiml;;;;;;;;;;;;;
kiml_adj;Kiml;;;;;;;;;;;;;
kiml_desc;Kiml;;;;;;;;;;;;;
rok;Rok;;;;;;;;;;;;;
rok_adj;Rok;;;;;;;;;;;;;
rok_desc;Rok;;;;;;;;;;;;;
dek;Dek;;;;;;;;;;;;;
dek_adj;Dek;;;;;;;;;;;;;
dek_desc;Dek;;;;;;;;;;;;;
lap;Lap;;;;;;;;;;;;;
lap_adj;Lap;;;;;;;;;;;;;
lap_desc;Lap;;;;;;;;;;;;;
butka;Butka;;;;;;;;;;;;;
butka_adj;Butka;;;;;;;;;;;;;
butka_desc;Butka;;;;;;;;;;;;;
c_butka;Butka;;;;;;;;;;;;;
c_butka_adj;Butka;;;;;;;;;;;;;
c_butka_desc;Butka;;;;;;;;;;;;;
PROV184;Butka;;;;;;;;;;;;;
PROV184_adj;Butka;;;;;;;;;;;;;
PROV184_desc;Butka;;;;;;;;;;;;;
b_lasict;Lasict;;;;;;;;;;;;;
b_lasict_adj;Lasict;;;;;;;;;;;;;
b_lasict_desc;Lasict;;;;;;;;;;;;;
b_akirarda;Akirarda;;;;;;;;;;;;;
b_akirarda_adj;Akirarda;;;;;;;;;;;;;
b_akirarda_desc;Akirarda;;;;;;;;;;;;;
b_sasict;Sasict;;;;;;;;;;;;;
b_sasict_adj;Sasict;;;;;;;;;;;;;
b_sasict_desc;Sasict;;;;;;;;;;;;;
b_kisyut;Kisyut;;;;;;;;;;;;;
b_kisyut_adj;Kisyut;;;;;;;;;;;;;
b_kisyut_desc;Kisyut;;;;;;;;;;;;;
b_tasarda;Tasarda;;;;;;;;;;;;;
b_tasarda_adj;Tasarda;;;;;;;;;;;;;
b_tasarda_desc;Tasarda;;;;;;;;;;;;;
b_rasara;Rasara;;;;;;;;;;;;;
b_rasara_adj;Rasara;;;;;;;;;;;;;
b_rasara_desc;Rasara;;;;;;;;;;;;;
b_lokayn;Lokayn;;;;;;;;;;;;;
b_lokayn_adj;Lokayn;;;;;;;;;;;;;
b_lokayn_desc;Lokayn;;;;;;;;;;;;;
b_kuyavat;Kuyavat;;;;;;;;;;;;;
b_kuyavat_adj;Kuyavat;;;;;;;;;;;;;
b_kuyavat_desc;Kuyavat;;;;;;;;;;;;;
b_ralka;Ralka;;;;;;;;;;;;;
b_ralka_adj;Ralka;;;;;;;;;;;;;
b_ralka_desc;Ralka;;;;;;;;;;;;;
b_taudutka;Taudutka;;;;;;;;;;;;;
b_taudutka_adj;Taudutka;;;;;;;;;;;;;
b_taudutka_desc;Taudutka;;;;;;;;;;;;;
b_wotern;Wotern;;;;;;;;;;;;;
b_wotern_adj;Wotern;;;;;;;;;;;;;
b_wotern_desc;Wotern;;;;;;;;;;;;;
b_dasevat;Dasevat;;;;;;;;;;;;;
b_dasevat_adj;Dasevat;;;;;;;;;;;;;
b_dasevat_desc;Dasevat;;;;;;;;;;;;;
b_rasyut;Rasyut;;;;;;;;;;;;;
b_rasyut_adj;Rasyut;;;;;;;;;;;;;
b_rasyut_desc;Rasyut;;;;;;;;;;;;;
b_kagay;Kagay;;;;;;;;;;;;;
b_kagay_adj;Kagay;;;;;;;;;;;;;
b_kagay_desc;Kagay;;;;;;;;;;;;;
b_demarda;Demarda;;;;;;;;;;;;;
b_demarda_adj;Demarda;;;;;;;;;;;;;
b_demarda_desc;Demarda;;;;;;;;;;;;;
b_duyarda;Duyarda;;;;;;;;;;;;;
b_duyarda_adj;Duyarda;;;;;;;;;;;;;
b_duyarda_desc;Duyarda;;;;;;;;;;;;;
b_nuyaay;Nuyaay;;;;;;;;;;;;;
b_nuyaay_adj;Nuyaay;;;;;;;;;;;;;
b_nuyaay_desc;Nuyaay;;;;;;;;;;;;;
b_temele;Temele;;;;;;;;;;;;;
b_temele_adj;Temele;;;;;;;;;;;;;
b_temele_desc;Temele;;;;;;;;;;;;;
b_kuyanay;Kuyanay;;;;;;;;;;;;;
b_kuyanay_adj;Kuyanay;;;;;;;;;;;;;
b_kuyanay_desc;Kuyanay;;;;;;;;;;;;;
b_kuhict;Kuhict;;;;;;;;;;;;;
b_kuhict_adj;Kuhict;;;;;;;;;;;;;
b_kuhict_desc;Kuhict;;;;;;;;;;;;;
b_dict;Dict;;;;;;;;;;;;;
b_dict_adj;Dict;;;;;;;;;;;;;
b_dict_desc;Dict;;;;;;;;;;;;;
b_winalka;Winalka;;;;;;;;;;;;;
b_winalka_adj;Winalka;;;;;;;;;;;;;
b_winalka_desc;Winalka;;;;;;;;;;;;;
b_qiryut;Qiryut;;;;;;;;;;;;;
b_qiryut_adj;Qiryut;;;;;;;;;;;;;
b_qiryut_desc;Qiryut;;;;;;;;;;;;;
b_ehalid;Eh�alid;;;;;;;;;;;;;
b_ehalid_adj;Eh�alid;;;;;;;;;;;;;
b_ehalid_desc;Eh�alid;;;;;;;;;;;;;
b_bazele;Bazele;;;;;;;;;;;;;
b_bazele_adj;Bazele;;;;;;;;;;;;;
b_bazele_desc;Bazele;;;;;;;;;;;;;
b_qazict;Qazict;;;;;;;;;;;;;
b_qazict_adj;Qazict;;;;;;;;;;;;;
b_qazict_desc;Qazict;;;;;;;;;;;;;
b_amarda;Amarda;;;;;;;;;;;;;
b_amarda_adj;Amarda;;;;;;;;;;;;;
b_amarda_desc;Amarda;;;;;;;;;;;;;
b_razern;Razern;;;;;;;;;;;;;
b_razern_adj;Razern;;;;;;;;;;;;;
b_razern_desc;Razern;;;;;;;;;;;;;
b_akiray;Akiray;;;;;;;;;;;;;
b_akiray_adj;Akiray;;;;;;;;;;;;;
b_akiray_desc;Akiray;;;;;;;;;;;;;
b_rasay;Rasay;;;;;;;;;;;;;
b_rasay_adj;Rasay;;;;;;;;;;;;;
b_rasay_desc;Rasay;;;;;;;;;;;;;
b_lotayn;Lotayn;;;;;;;;;;;;;
b_lotayn_adj;Lotayn;;;;;;;;;;;;;
b_lotayn_desc;Lotayn;;;;;;;;;;;;;
luray;Luray;;;;;;;;;;;;;
luray_adj;Luray;;;;;;;;;;;;;
luray_desc;Luray;;;;;;;;;;;;;
c_luray;Luray;;;;;;;;;;;;;
c_luray_adj;Luray;;;;;;;;;;;;;
c_luray_desc;Luray;;;;;;;;;;;;;
PROV183;Luray;;;;;;;;;;;;;
PROV183_adj;Luray;;;;;;;;;;;;;
PROV183_desc;Luray;;;;;;;;;;;;;
b_tisevat;Tisevat;;;;;;;;;;;;;
b_tisevat_adj;Tisevat;;;;;;;;;;;;;
b_tisevat_desc;Tisevat;;;;;;;;;;;;;
b_lemutka;Lemutka;;;;;;;;;;;;;
b_lemutka_adj;Lemutka;;;;;;;;;;;;;
b_lemutka_desc;Lemutka;;;;;;;;;;;;;
b_tosayn;Tosayn;;;;;;;;;;;;;
b_tosayn_adj;Tosayn;;;;;;;;;;;;;
b_tosayn_desc;Tosayn;;;;;;;;;;;;;
b_qagyut;Qagyut;;;;;;;;;;;;;
b_qagyut_adj;Qagyut;;;;;;;;;;;;;
b_qagyut_desc;Qagyut;;;;;;;;;;;;;
b_wiralka;Wiralka;;;;;;;;;;;;;
b_wiralka_adj;Wiralka;;;;;;;;;;;;;
b_wiralka_desc;Wiralka;;;;;;;;;;;;;
b_qokida;Qokida;;;;;;;;;;;;;
b_qokida_adj;Qokida;;;;;;;;;;;;;
b_qokida_desc;Qokida;;;;;;;;;;;;;
b_kuray;Kuray;;;;;;;;;;;;;
b_kuray_adj;Kuray;;;;;;;;;;;;;
b_kuray_desc;Kuray;;;;;;;;;;;;;
b_notarda;Notarda;;;;;;;;;;;;;
b_notarda_adj;Notarda;;;;;;;;;;;;;
b_notarda_desc;Notarda;;;;;;;;;;;;;
b_qaudalka;Qaudalka;;;;;;;;;;;;;
b_qaudalka_adj;Qaudalka;;;;;;;;;;;;;
b_qaudalka_desc;Qaudalka;;;;;;;;;;;;;
b_tasyut;Tasyut;;;;;;;;;;;;;
b_tasyut_adj;Tasyut;;;;;;;;;;;;;
b_tasyut_desc;Tasyut;;;;;;;;;;;;;
b_semyut;Semyut;;;;;;;;;;;;;
b_semyut_adj;Semyut;;;;;;;;;;;;;
b_semyut_desc;Semyut;;;;;;;;;;;;;
b_remalid;Remalid;;;;;;;;;;;;;
b_remalid_adj;Remalid;;;;;;;;;;;;;
b_remalid_desc;Remalid;;;;;;;;;;;;;
b_kuralka;Kuralka;;;;;;;;;;;;;
b_kuralka_adj;Kuralka;;;;;;;;;;;;;
b_kuralka_desc;Kuralka;;;;;;;;;;;;;
b_losarda;Losarda;;;;;;;;;;;;;
b_losarda_adj;Losarda;;;;;;;;;;;;;
b_losarda_desc;Losarda;;;;;;;;;;;;;
b_kasayn;Kasayn;;;;;;;;;;;;;
b_kasayn_adj;Kasayn;;;;;;;;;;;;;
b_kasayn_desc;Kasayn;;;;;;;;;;;;;
lalarda;Lalarda;;;;;;;;;;;;;
lalarda_adj;Lalarda;;;;;;;;;;;;;
lalarda_desc;Lalarda;;;;;;;;;;;;;
c_lalarda;Lalarda;;;;;;;;;;;;;
c_lalarda_adj;Lalarda;;;;;;;;;;;;;
c_lalarda_desc;Lalarda;;;;;;;;;;;;;
PROV95;Lalarda;;;;;;;;;;;;;
PROV95_adj;Lalarda;;;;;;;;;;;;;
PROV95_desc;Lalarda;;;;;;;;;;;;;
b_sotict;Sotict;;;;;;;;;;;;;
b_sotict_adj;Sotict;;;;;;;;;;;;;
b_sotict_desc;Sotict;;;;;;;;;;;;;
b_bisele;Bisele;;;;;;;;;;;;;
b_bisele_adj;Bisele;;;;;;;;;;;;;
b_bisele_desc;Bisele;;;;;;;;;;;;;
b_siray;Siray;;;;;;;;;;;;;
b_siray_adj;Siray;;;;;;;;;;;;;
b_siray_desc;Siray;;;;;;;;;;;;;
b_duyavat;Duyavat;;;;;;;;;;;;;
b_duyavat_adj;Duyavat;;;;;;;;;;;;;
b_duyavat_desc;Duyavat;;;;;;;;;;;;;
b_lasern;Lasern;;;;;;;;;;;;;
b_lasern_adj;Lasern;;;;;;;;;;;;;
b_lasern_desc;Lasern;;;;;;;;;;;;;
b_tinict;Tinict;;;;;;;;;;;;;
b_tinict_adj;Tinict;;;;;;;;;;;;;
b_tinict_desc;Tinict;;;;;;;;;;;;;
b_lauday;Lauday;;;;;;;;;;;;;
b_lauday_adj;Lauday;;;;;;;;;;;;;
b_lauday_desc;Lauday;;;;;;;;;;;;;
b_qoumva;Qoumva;;;;;;;;;;;;;
b_qoumva_adj;Qoumva;;;;;;;;;;;;;
b_qoumva_desc;Qoumva;;;;;;;;;;;;;
b_sasayn;Sasayn;;;;;;;;;;;;;
b_sasayn_adj;Sasayn;;;;;;;;;;;;;
b_sasayn_desc;Sasayn;;;;;;;;;;;;;
b_winarda;Winarda;;;;;;;;;;;;;
b_winarda_adj;Winarda;;;;;;;;;;;;;
b_winarda_desc;Winarda;;;;;;;;;;;;;
b_emarda;Emarda;;;;;;;;;;;;;
b_emarda_adj;Emarda;;;;;;;;;;;;;
b_emarda_desc;Emarda;;;;;;;;;;;;;
b_temayn;Temayn;;;;;;;;;;;;;
b_temayn_adj;Temayn;;;;;;;;;;;;;
b_temayn_desc;Temayn;;;;;;;;;;;;;
b_nagalid;Nagalid;;;;;;;;;;;;;
b_nagalid_adj;Nagalid;;;;;;;;;;;;;
b_nagalid_desc;Nagalid;;;;;;;;;;;;;
b_qaudict;Qaudict;;;;;;;;;;;;;
b_qaudict_adj;Qaudict;;;;;;;;;;;;;
b_qaudict_desc;Qaudict;;;;;;;;;;;;;
b_nasay;Nasay;;;;;;;;;;;;;
b_nasay_adj;Nasay;;;;;;;;;;;;;
b_nasay_desc;Nasay;;;;;;;;;;;;;
b_apotalid;Apotalid;;;;;;;;;;;;;
b_apotalid_adj;Apotalid;;;;;;;;;;;;;
b_apotalid_desc;Apotalid;;;;;;;;;;;;;
b_toumele;Toumele;;;;;;;;;;;;;
b_toumele_adj;Toumele;;;;;;;;;;;;;
b_toumele_desc;Toumele;;;;;;;;;;;;;
b_wuharda;Wuharda;;;;;;;;;;;;;
b_wuharda_adj;Wuharda;;;;;;;;;;;;;
b_wuharda_desc;Wuharda;;;;;;;;;;;;;
b_tisyut;Tisyut;;;;;;;;;;;;;
b_tisyut_adj;Tisyut;;;;;;;;;;;;;
b_tisyut_desc;Tisyut;;;;;;;;;;;;;
b_esinict;Esinict;;;;;;;;;;;;;
b_esinict_adj;Esinict;;;;;;;;;;;;;
b_esinict_desc;Esinict;;;;;;;;;;;;;
b_qosict;Qosict;;;;;;;;;;;;;
b_qosict_adj;Qosict;;;;;;;;;;;;;
b_qosict_desc;Qosict;;;;;;;;;;;;;
b_tyut;Tyut;;;;;;;;;;;;;
b_tyut_adj;Tyut;;;;;;;;;;;;;
b_tyut_desc;Tyut;;;;;;;;;;;;;
b_emasay;Emasay;;;;;;;;;;;;;
b_emasay_adj;Emasay;;;;;;;;;;;;;
b_emasay_desc;Emasay;;;;;;;;;;;;;
b_binalid;Binalid;;;;;;;;;;;;;
b_binalid_adj;Binalid;;;;;;;;;;;;;
b_binalid_desc;Binalid;;;;;;;;;;;;;
b_ninarda;Ninarda;;;;;;;;;;;;;
b_ninarda_adj;Ninarda;;;;;;;;;;;;;
b_ninarda_desc;Ninarda;;;;;;;;;;;;;
b_rosalid;Rosalid;;;;;;;;;;;;;
b_rosalid_adj;Rosalid;;;;;;;;;;;;;
b_rosalid_desc;Rosalid;;;;;;;;;;;;;
b_edict;Edict;;;;;;;;;;;;;
b_edict_adj;Edict;;;;;;;;;;;;;
b_edict_desc;Edict;;;;;;;;;;;;;
b_qasay;Qasay;;;;;;;;;;;;;
b_qasay_adj;Qasay;;;;;;;;;;;;;
b_qasay_desc;Qasay;;;;;;;;;;;;;
b_alern;Alern;;;;;;;;;;;;;
b_alern_adj;Alern;;;;;;;;;;;;;
b_alern_desc;Alern;;;;;;;;;;;;;
b_dagara;Dagara;;;;;;;;;;;;;
b_dagara_adj;Dagara;;;;;;;;;;;;;
b_dagara_desc;Dagara;;;;;;;;;;;;;
b_bazyut;Bazyut;;;;;;;;;;;;;
b_bazyut_adj;Bazyut;;;;;;;;;;;;;
b_bazyut_desc;Bazyut;;;;;;;;;;;;;
b_wosutka;Wosutka;;;;;;;;;;;;;
b_wosutka_adj;Wosutka;;;;;;;;;;;;;
b_wosutka_desc;Wosutka;;;;;;;;;;;;;
b_dotyut;Dotyut;;;;;;;;;;;;;
b_dotyut_adj;Dotyut;;;;;;;;;;;;;
b_dotyut_desc;Dotyut;;;;;;;;;;;;;
b_kotara;Kotara;;;;;;;;;;;;;
b_kotara_adj;Kotara;;;;;;;;;;;;;
b_kotara_desc;Kotara;;;;;;;;;;;;;
b_ragalka;Ragalka;;;;;;;;;;;;;
b_ragalka_adj;Ragalka;;;;;;;;;;;;;
b_ragalka_desc;Ragalka;;;;;;;;;;;;;
b_tuyatka;Tuyatka;;;;;;;;;;;;;
b_tuyatka_adj;Tuyatka;;;;;;;;;;;;;
b_tuyatka_desc;Tuyatka;;;;;;;;;;;;;
b_remara;Remara;;;;;;;;;;;;;
b_remara_adj;Remara;;;;;;;;;;;;;
b_remara_desc;Remara;;;;;;;;;;;;;
b_nuhay;Nuhay;;;;;;;;;;;;;
b_nuhay_adj;Nuhay;;;;;;;;;;;;;
b_nuhay_desc;Nuhay;;;;;;;;;;;;;
b_sokutka;Sokutka;;;;;;;;;;;;;
b_sokutka_adj;Sokutka;;;;;;;;;;;;;
b_sokutka_desc;Sokutka;;;;;;;;;;;;;
b_wirarda;Wirarda;;;;;;;;;;;;;
b_wirarda_adj;Wirarda;;;;;;;;;;;;;
b_wirarda_desc;Wirarda;;;;;;;;;;;;;
b_kirarda;Kirarda;;;;;;;;;;;;;
b_kirarda_adj;Kirarda;;;;;;;;;;;;;
b_kirarda_desc;Kirarda;;;;;;;;;;;;;
b_woumara;Woumara;;;;;;;;;;;;;
b_woumara_adj;Woumara;;;;;;;;;;;;;
b_woumara_desc;Woumara;;;;;;;;;;;;;
b_wagevat;Wagevat;;;;;;;;;;;;;
b_wagevat_adj;Wagevat;;;;;;;;;;;;;
b_wagevat_desc;Wagevat;;;;;;;;;;;;;
b_luhern;Luhern;;;;;;;;;;;;;
b_luhern_adj;Luhern;;;;;;;;;;;;;
b_luhern_desc;Luhern;;;;;;;;;;;;;
b_epotutka;Epotutka;;;;;;;;;;;;;
b_epotutka_adj;Epotutka;;;;;;;;;;;;;
b_epotutka_desc;Epotutka;;;;;;;;;;;;;
b_risutka;Risutka;;;;;;;;;;;;;
b_risutka_adj;Risutka;;;;;;;;;;;;;
b_risutka_desc;Risutka;;;;;;;;;;;;;
b_duhida;Duhida;;;;;;;;;;;;;
b_duhida_adj;Duhida;;;;;;;;;;;;;
b_duhida_desc;Duhida;;;;;;;;;;;;;
b_ninida;Ninida;;;;;;;;;;;;;
b_ninida_adj;Ninida;;;;;;;;;;;;;
b_ninida_desc;Ninida;;;;;;;;;;;;;
kauday;Kauday;;;;;;;;;;;;;
kauday_adj;Kauday;;;;;;;;;;;;;
kauday_desc;Kauday;;;;;;;;;;;;;
c_kauday;Kauday;;;;;;;;;;;;;
c_kauday_adj;Kauday;;;;;;;;;;;;;
c_kauday_desc;Kauday;;;;;;;;;;;;;
PROV64;Kauday;;;;;;;;;;;;;
PROV64_adj;Kauday;;;;;;;;;;;;;
PROV64_desc;Kauday;;;;;;;;;;;;;
b_walara;Walara;;;;;;;;;;;;;
b_walara_adj;Walara;;;;;;;;;;;;;
b_walara_desc;Walara;;;;;;;;;;;;;
b_soksa;Soksa;;;;;;;;;;;;;
b_soksa_adj;Soksa;;;;;;;;;;;;;
b_soksa_desc;Soksa;;;;;;;;;;;;;
b_enazayn;Enazayn;;;;;;;;;;;;;
b_enazayn_adj;Enazayn;;;;;;;;;;;;;
b_enazayn_desc;Enazayn;;;;;;;;;;;;;
b_bokict;Bokict;;;;;;;;;;;;;
b_bokict_adj;Bokict;;;;;;;;;;;;;
b_bokict_desc;Bokict;;;;;;;;;;;;;
b_tazay;Tazay;;;;;;;;;;;;;
b_tazay_adj;Tazay;;;;;;;;;;;;;
b_tazay_desc;Tazay;;;;;;;;;;;;;
b_kotyut;Kotyut;;;;;;;;;;;;;
b_kotyut_adj;Kotyut;;;;;;;;;;;;;
b_kotyut_desc;Kotyut;;;;;;;;;;;;;
b_nagara;Nagara;;;;;;;;;;;;;
b_nagara_adj;Nagara;;;;;;;;;;;;;
b_nagara_desc;Nagara;;;;;;;;;;;;;
b_notay;Notay;;;;;;;;;;;;;
b_notay_adj;Notay;;;;;;;;;;;;;
b_notay_desc;Notay;;;;;;;;;;;;;
talida;Talida;;;;;;;;;;;;;
talida_adj;Talida;;;;;;;;;;;;;
talida_desc;Talida;;;;;;;;;;;;;
c_talida;Talida;;;;;;;;;;;;;
c_talida_adj;Talida;;;;;;;;;;;;;
c_talida_desc;Talida;;;;;;;;;;;;;
PROV383;Talida;;;;;;;;;;;;;
PROV383_adj;Talida;;;;;;;;;;;;;
PROV383_desc;Talida;;;;;;;;;;;;;
b_saudyut;Saudyut;;;;;;;;;;;;;
b_saudyut_adj;Saudyut;;;;;;;;;;;;;
b_saudyut_desc;Saudyut;;;;;;;;;;;;;
b_dyavka;Dyavka;;;;;;;;;;;;;
b_dyavka_adj;Dyavka;;;;;;;;;;;;;
b_dyavka_desc;Dyavka;;;;;;;;;;;;;
b_sirict;Sirict;;;;;;;;;;;;;
b_sirict_adj;Sirict;;;;;;;;;;;;;
b_sirict_desc;Sirict;;;;;;;;;;;;;
b_sisutka;Sisutka;;;;;;;;;;;;;
b_sisutka_adj;Sisutka;;;;;;;;;;;;;
